"reference_cluster","query_cluster","num_common_OMG","FDR","test","species","tissue"
"Root stele",13,10,0.279979215324688,"Fail","oryza_sativa","Root"
"Sclerenchyma",13,13,1,"Fail","oryza_sativa","Root"
"Xylem",13,16,0.850196564678313,"Fail","oryza_sativa","Root"
"Epidermal meristematic cell",14,1,1,"Fail","oryza_sativa","Root"
"Exodermis",14,2,1,"Fail","oryza_sativa","Root"
"Meristematic cell",14,1,1,"Fail","oryza_sativa","Root"
"Metaxylem",14,8,0.0422126678452098,"Reject","oryza_sativa","Root"
"Non-hair root epidermal cell",14,4,1,"Fail","oryza_sativa","Root"
"Pericycle",14,5,0.915946004221298,"Fail","oryza_sativa","Root"
"Pericycle cell",14,7,0.346417045326768,"Fail","oryza_sativa","Root"
"Phloem",14,15,5.75968065602713e-07,"Reject","oryza_sativa","Root"
"Protoxylem",14,4,1,"Fail","oryza_sativa","Root"
"Root cap",14,3,1,"Fail","oryza_sativa","Root"
"Root cap junction",14,3,1,"Fail","oryza_sativa","Root"
"Root cortex",14,0,1,"Fail","oryza_sativa","Root"
"Root endodermis",14,0,1,"Fail","oryza_sativa","Root"
"Root epidermis",14,3,1,"Fail","oryza_sativa","Root"
"Root exodermis",14,2,1,"Fail","oryza_sativa","Root"
"Root hair",14,1,1,"Fail","oryza_sativa","Root"
"Root hair cell",14,1,1,"Fail","oryza_sativa","Root"
"Root meristem",14,1,1,"Fail","oryza_sativa","Root"
"Root procambium",14,1,1,"Fail","oryza_sativa","Root"
"Root stele",14,2,1,"Fail","oryza_sativa","Root"
"Sclerenchyma",14,4,1,"Fail","oryza_sativa","Root"
"Xylem",14,8,0.363893824650856,"Fail","oryza_sativa","Root"
