"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.33630544944488,0.413,0.171,0,"1","Potri.007G086800"
0,1.17632998184097,0.453,0.212,0,"1","Potri.013G011000"
0,1.12923675990749,0.468,0.227,0,"1","Potri.013G027900"
0,1.16816071609698,0.462,0.221,0,"1","Potri.016G079800"
0,1.14170203151101,0.462,0.222,0,"1","Potri.006G243300"
0,1.46343735210495,0.387,0.147,0,"1","Potri.017G059000"
0,1.34723616533515,0.631,0.391,0,"1","Potri.006G082300"
0,1.00068776469322,0.567,0.327,0,"1","Potri.004G157200"
0,1.24225718470904,0.447,0.208,0,"1","Potri.014G105400"
0,1.14624877727759,0.461,0.223,0,"1","Potri.002G141500"
0,1.14612470828731,0.474,0.236,0,"1","Potri.008G043100"
0,1.12364547746675,0.471,0.233,0,"1","Potri.004G113900"
0,1.3905487393686,0.395,0.158,0,"1","Potri.006G073200"
0,1.08131843479236,0.49,0.253,0,"1","Potri.010G162800"
0,1.15350380395999,0.445,0.209,0,"1","Potri.T161500"
0,1.76788631074037,0.339,0.104,0,"1","Potri.013G032300"
0,0.985402017982633,0.52,0.285,0,"1","Potri.017G054600"
0,1.13445935066825,0.454,0.219,0,"1","Potri.004G073500"
0,1.07404495883091,0.484,0.249,0,"1","Potri.001G269600"
0,1.21426239404557,0.433,0.198,0,"1","Potri.006G087900"
0,0.966840681919061,0.524,0.291,0,"1","Potri.011G072400"
0,1.25425177898807,0.486,0.253,0,"1","Potri.009G028800"
0,0.887423138473909,0.639,0.406,0,"1","Potri.010G205700"
0,1.39270957358798,0.384,0.152,0,"1","Potri.005G072700"
0,1.40747640662958,0.382,0.15,0,"1","Potri.017G092200"
0,1.26731809689806,0.409,0.177,0,"1","Potri.003G114800"
0,0.891229847773195,0.656,0.425,0,"1","Potri.015G007100"
0,1.168437369932,0.441,0.21,0,"1","Potri.010G045800"
0,0.859959621867722,0.657,0.427,0,"1","Potri.002G138800"
0,1.61217754445391,0.349,0.119,0,"1","Potri.004G131800"
0,1.45889656854744,0.367,0.137,0,"1","Potri.013G116800"
0,1.05239724352493,0.476,0.246,0,"1","Potri.015G112900"
0,2.95774093398373,0.275,0.046,0,"1","Potri.001G016900"
0,0.76365658067473,0.54,0.311,0,"1","Potri.017G083000"
0,1.35644937446226,0.39,0.161,0,"1","Potri.017G026000"
0,1.20990757725087,0.412,0.183,0,"1","Potri.015G111500"
0,1.80089258765465,0.322,0.095,0,"1","Potri.008G110100"
0,1.19699754221675,0.427,0.2,0,"1","Potri.018G145200"
0,1.12387586908708,0.424,0.198,0,"1","Potri.001G153000"
0,0.827231810387502,0.596,0.37,0,"1","Potri.009G018600"
0,0.847929982974749,0.607,0.381,0,"1","Potri.009G090000"
0,1.30879397129103,0.38,0.155,0,"1","Potri.011G069200"
0,1.52632982803803,0.43,0.206,0,"1","Potri.008G030550"
0,0.977826521195131,0.472,0.25,0,"1","Potri.018G049100"
0,1.09234213736496,0.423,0.202,0,"1","Potri.002G056200"
0,1.24597047621925,0.393,0.175,0,"1","Potri.014G192601"
0,0.78648653924401,0.614,0.396,0,"1","Potri.001G286700"
0,1.20941424991682,0.4,0.183,0,"1","Potri.001G034400"
0,3.16712690099865,0.261,0.044,0,"1","Potri.005G040700"
0,1.2753930905407,0.374,0.158,0,"1","Potri.017G140800"
0,1.26730951330124,0.371,0.156,0,"1","Potri.001G453900"
0,2.97396263051202,0.26,0.046,0,"1","Potri.005G233900"
0,1.35035539046019,0.365,0.151,0,"1","Potri.003G010200"
0,1.32183890743477,0.367,0.153,0,"1","Potri.018G022100"
0,2.0452739239786,0.29,0.076,0,"1","Potri.012G021700"
0,1.50003867912258,0.332,0.119,0,"1","Potri.008G168600"
0,1.35765226598738,0.365,0.152,0,"1","Potri.017G020000"
0,2.78959791330276,0.267,0.055,0,"1","Potri.005G026500"
0,0.91805214578836,0.462,0.25,0,"1","Potri.013G159600"
0,1.05929627896385,0.433,0.221,0,"1","Potri.014G052400"
0,0.723821240841934,0.718,0.506,0,"1","Potri.001G295901"
0,1.67199522540329,0.306,0.097,0,"1","Potri.003G053100"
0,1.23734033981137,0.368,0.159,0,"1","Potri.010G087800"
0,1.93327428876273,0.289,0.08,0,"1","Potri.010G239300"
0,0.754610365482979,0.587,0.378,0,"1","Potri.019G131900"
0,1.38100692259456,0.336,0.128,0,"1","Potri.017G082200"
0,0.765183475816427,0.809,0.602,0,"1","Potri.010G218800"
0,2.9980862469461,0.252,0.045,0,"1","Potri.014G096900"
0,1.3808777926517,0.334,0.127,0,"1","Potri.016G119700"
0,0.692281531282646,0.715,0.508,0,"1","Potri.001G071100"
0,2.2361990173635,0.292,0.085,0,"1","Potri.018G092666"
0,0.838382285708264,0.467,0.262,0,"1","Potri.001G304000"
0,1.13026299043478,0.376,0.171,0,"1","Potri.014G017701"
0,0.734045586786359,0.546,0.343,0,"1","Potri.006G002800"
0,1.9256834335194,0.329,0.126,0,"1","Potri.008G047500"
0,0.770637001885595,0.522,0.319,0,"1","Potri.010G219500"
0,2.43920207804967,0.266,0.064,0,"1","Potri.010G076800"
0,1.36036837799606,0.329,0.127,0,"1","Potri.019G087100"
0,0.858802137438161,0.452,0.251,0,"1","Potri.001G311000"
0,1.51734691608378,0.302,0.101,0,"1","Potri.012G076800"
0,1.21169136525438,0.352,0.151,0,"1","Potri.017G100800"
0,1.46956629286718,0.313,0.113,0,"1","Potri.015G039200"
0,0.869412437812189,0.456,0.257,0,"1","Potri.001G197900"
0,1.25093818427322,0.354,0.155,0,"1","Potri.014G049900"
0,1.26992932449816,0.34,0.142,0,"1","Potri.004G172600"
0,0.784712258976313,0.451,0.253,0,"1","Potri.002G248300"
0,0.646800616506372,0.656,0.458,0,"1","Potri.004G078000"
0,1.4097116773434,0.315,0.118,0,"1","Potri.001G304700"
0,0.886963358788898,0.42,0.223,0,"1","Potri.013G128600"
0,1.30289123439186,0.325,0.129,0,"1","Potri.002G202800"
0,0.691972141586699,0.537,0.341,0,"1","Potri.010G251500"
0,0.827316013396588,0.454,0.259,0,"1","Potri.011G052700"
0,1.55645799562552,0.293,0.099,0,"1","Potri.005G045600"
0,1.0223285321733,0.372,0.179,0,"1","Potri.002G099500"
0,1.14067335890508,0.341,0.149,0,"1","Potri.008G182300"
0,0.961648334122345,0.39,0.198,0,"1","Potri.004G085300"
0,0.903676427162487,0.403,0.212,0,"1","Potri.010G069900"
0,1.52157793104987,0.286,0.095,0,"1","Potri.011G066000"
0,1.08760922935941,0.349,0.159,0,"1","Potri.005G206300"
0,2.30793835539619,0.255,0.066,0,"1","Potri.006G168100"
0,2.10378193839986,0.263,0.074,0,"1","Potri.007G013300"
0,1.24616495230717,0.318,0.129,0,"1","Potri.007G035600"
0,1.20841179904487,0.327,0.139,0,"1","Potri.012G139400"
0,1.72682606638744,0.264,0.076,0,"1","Potri.016G041200"
0,0.869679264683543,0.407,0.219,0,"1","Potri.001G246900"
0,1.0708982761795,0.349,0.162,0,"1","Potri.015G029800"
0,0.577614439846166,0.643,0.457,0,"1","Potri.010G218600"
0,1.34174604198682,0.303,0.117,0,"1","Potri.013G070600"
0,1.06172910167769,0.34,0.157,0,"1","Potri.014G071700"
0,1.13218705679733,0.331,0.148,0,"1","Potri.T051700"
0,1.67230680980719,0.263,0.08,0,"1","Potri.010G012700"
0,1.09563694542054,0.331,0.149,0,"1","Potri.006G214200"
0,1.73473347741607,0.255,0.073,0,"1","Potri.017G110000"
0,0.655267384417196,0.712,0.53,0,"1","Potri.009G130100"
0,1.30653729510177,0.292,0.111,0,"1","Potri.001G164000"
0,0.934027381629115,0.361,0.18,0,"1","Potri.012G096400"
0,1.0575159329365,0.323,0.145,0,"1","Potri.001G341100"
0,1.62551555963056,0.258,0.08,0,"1","Potri.007G056100"
0,0.734216616138016,0.433,0.255,0,"1","Potri.010G170000"
0,1.11578318861336,0.315,0.138,0,"1","Potri.006G192900"
0,1.36928042063197,0.282,0.105,0,"1","Potri.014G068600"
0,1.09791919824136,0.325,0.149,0,"1","Potri.008G063300"
0,0.640876968744894,0.493,0.317,0,"1","Potri.008G054600"
0,1.0450463788091,0.334,0.159,0,"1","Potri.002G119600"
0,1.02889708239099,0.326,0.151,0,"1","Potri.005G098500"
0,1.56653846933269,0.273,0.098,0,"1","Potri.005G216600"
0,1.11284865345899,0.32,0.145,0,"1","Potri.006G252000"
0,1.01922992812132,0.328,0.153,0,"1","Potri.015G141900"
0,1.10765967153832,0.308,0.133,0,"1","Potri.002G017600"
0,1.37930066284546,0.277,0.103,0,"1","Potri.008G059400"
0,1.32095154640953,0.276,0.103,0,"1","Potri.008G008000"
0,0.757802324807021,0.428,0.255,0,"1","Potri.002G246300"
0,0.897105755521942,0.353,0.18,0,"1","Potri.015G094200"
0,0.771541382238202,0.396,0.224,0,"1","Potri.012G131000"
0,1.43351733137699,0.291,0.119,0,"1","Potri.008G132400"
0,1.31769949633513,0.276,0.105,0,"1","Potri.006G181500"
0,1.03626523420452,0.313,0.142,0,"1","Potri.013G015300"
0,1.23516939081074,0.352,0.181,0,"1","Potri.017G123700"
0,1.02564530022055,0.314,0.144,0,"1","Potri.017G078200"
0,0.933836823686074,0.331,0.162,0,"1","Potri.009G132000"
0,1.21807330309754,0.282,0.114,0,"1","Potri.001G391400"
0,1.22247476980414,0.284,0.119,0,"1","Potri.005G080700"
0,1.34629999561358,0.259,0.095,0,"1","Potri.005G226300"
0,1.07207624660253,0.293,0.129,0,"1","Potri.010G234800"
0,0.884539056615785,0.347,0.183,0,"1","Potri.018G091600"
0,0.75763987348439,0.887,0.724,0,"1","Potri.009G116400"
0,1.37437401923745,0.254,0.091,0,"1","Potri.005G051200"
0,0.799873673464205,0.351,0.188,0,"1","Potri.002G138300"
0,1.14594746839051,0.277,0.115,0,"1","Potri.004G078300"
0,1.38823687181269,0.25,0.088,0,"1","Potri.001G258900"
0,0.902692397435156,0.322,0.16,0,"1","Potri.012G061600"
0,0.846019744314276,0.335,0.174,0,"1","Potri.016G063100"
0,0.923927751807603,0.418,0.257,0,"1","Potri.011G131400"
0,1.31669591376335,0.253,0.093,0,"1","Potri.008G152500"
0,1.66075835284258,0.344,0.185,0,"1","Potri.003G111300"
0,0.901588058479904,0.307,0.149,0,"1","Potri.004G044500"
0,1.2673272729323,0.255,0.098,0,"1","Potri.011G148700"
0,0.872037633845229,0.317,0.161,0,"1","Potri.008G063200"
0,0.868449678773417,0.357,0.201,0,"1","Potri.012G047400"
0,1.21860441265682,0.256,0.102,0,"1","Potri.006G103700"
0,1.11544856121714,0.272,0.118,0,"1","Potri.015G058500"
0,1.03430446809122,0.276,0.122,0,"1","Potri.016G100400"
0,1.00302696883537,0.279,0.126,0,"1","Potri.014G129100"
0,1.16754940734681,0.264,0.111,0,"1","Potri.017G081100"
0,0.95219657264577,0.286,0.133,0,"1","Potri.009G009300"
0,0.793038003434968,0.322,0.17,0,"1","Potri.002G246600"
0,1.19493852258167,0.251,0.099,0,"1","Potri.006G102200"
0,0.814726301400444,0.315,0.163,0,"1","Potri.006G250400"
0,0.936608661480659,0.294,0.142,0,"1","Potri.008G076100"
0,1.04881045241715,0.266,0.115,0,"1","Potri.001G164100"
0,1.12929845291192,0.253,0.104,0,"1","Potri.014G058500"
0,0.862232287786107,0.302,0.153,0,"1","Potri.006G253100"
0,0.907974407713604,0.29,0.141,0,"1","Potri.018G067800"
0,0.826238809329962,0.292,0.147,0,"1","Potri.007G004100"
0,1.08762695242767,0.252,0.108,0,"1","Potri.010G181200"
0,1.10248978672578,0.255,0.111,0,"1","Potri.012G037900"
0,1.05715976799726,0.253,0.11,0,"1","Potri.016G077200"
0,0.831424164934857,0.293,0.15,0,"1","Potri.001G002500"
0,0.893287830608698,0.274,0.132,0,"1","Potri.006G267500"
0,0.961874426396987,0.266,0.125,0,"1","Potri.001G289500"
0,0.804016527569342,0.296,0.155,0,"1","Potri.006G232000"
0,0.928582627908226,0.26,0.122,0,"1","Potri.019G049300"
0,0.924320293085253,0.255,0.119,0,"1","Potri.004G133800"
0,0.805804736117665,0.269,0.134,0,"1","Potri.002G016900"
0,0.799214296758454,0.273,0.138,0,"1","Potri.014G158400"
0,1.12907287393484,0.281,0.147,0,"1","Potri.T011300"
0,0.878303720730701,0.261,0.128,0,"1","Potri.001G002000"
0,0.873387564498809,0.254,0.121,0,"1","Potri.015G042600"
0,0.846934494411339,0.256,0.126,0,"1","Potri.006G174000"
0,0.641853833322625,0.94,0.824,0,"1","Potri.006G130900"
1.74016794564524e-306,0.491282744908346,0.739,0.58,5.71001308004571e-302,"1","Potri.008G054700"
3.43664439779151e-301,0.79638066772429,0.276,0.142,1.12766612624733e-296,"1","Potri.005G245800"
7.91630404990902e-291,0.742868464339429,0.3,0.162,2.59757684789665e-286,"1","Potri.007G065500"
2.53570267057152e-287,0.747499305573894,0.283,0.15,8.32040117294633e-283,"1","Potri.005G199700"
2.43539647537223e-286,0.76380397343478,0.252,0.127,7.99126645463889e-282,"1","Potri.005G244300"
1.18897256722295e-285,0.740763500713578,0.331,0.187,3.90137568482865e-281,"1","Potri.003G161700"
8.23967608239921e-284,0.672894744836168,0.344,0.196,2.70368491291765e-279,"1","Potri.006G077500"
4.22965295521326e-281,0.72585851271352,0.284,0.151,1.38787602419413e-276,"1","Potri.004G226700"
1.94979662705204e-280,0.647825787780582,0.395,0.238,6.39786767234587e-276,"1","Potri.017G141100"
1.25815114509714e-278,0.807492073391894,0.261,0.136,4.12837135240723e-274,"1","Potri.006G141200"
7.44023374567655e-276,0.665391631702315,0.291,0.156,2.44136389896885e-271,"1","Potri.009G067100"
4.12014976081945e-275,0.549052586259409,0.588,0.418,1.35194474101768e-270,"1","Potri.015G131100"
1.91118318871761e-272,0.7020789280745,0.286,0.153,6.27116539713908e-268,"1","Potri.017G088600"
3.15437727179117e-272,0.575104089294619,0.504,0.336,1.03504581419284e-267,"1","Potri.001G267800"
2.27468550443054e-264,0.661480251582865,0.34,0.197,7.46392554568795e-260,"1","Potri.003G031900"
6.96799565245376e-262,0.581050971682753,0.475,0.31,2.28640841343965e-257,"1","Potri.004G143400"
6.52762053017975e-260,0.569132855785346,0.478,0.314,2.14190812456788e-255,"1","Potri.007G065600"
1.20278449184103e-257,0.473545835162381,0.646,0.484,3.94669675307797e-253,"1","Potri.008G092000"
1.55576958129678e-257,0.629661861801785,0.404,0.252,5.10494672710911e-253,"1","Potri.001G282900"
1.94351498925388e-254,0.746520000623174,0.254,0.135,6.37725573423875e-250,"1","Potri.002G081900"
2.84123324140528e-254,0.729251535716515,0.303,0.172,9.32293863502313e-250,"1","Potri.013G075200"
3.14218634827752e-254,0.580689746930445,0.495,0.334,1.0310456064603e-249,"1","Potri.003G222700"
1.31901574888529e-253,0.550176206929019,0.483,0.319,4.3280863768173e-249,"1","Potri.004G226300"
2.64291379052011e-253,0.715092099118913,0.489,0.335,8.67219302083364e-249,"1","Potri.001G415700"
1.94525288888352e-252,0.763978830373804,0.255,0.136,6.3829583042935e-248,"1","Potri.016G078100"
1.5194116471636e-249,0.69613079839359,0.262,0.14,4.98564543783793e-245,"1","Potri.018G070000"
1.21742448584399e-246,0.711850898345743,0.271,0.148,3.99473496539987e-242,"1","Potri.007G009200"
3.17892978563774e-246,0.70473342939929,0.275,0.151,1.04310223056131e-241,"1","Potri.007G139100"
2.44953578601801e-240,0.602211307534541,0.332,0.194,8.03766177466091e-236,"1","Potri.016G033200"
1.66677930028101e-239,0.637184675556954,0.319,0.186,5.46920291801208e-235,"1","Potri.004G017200"
3.85320898312419e-235,0.656595866549258,0.308,0.179,1.26435346363254e-230,"1","Potri.005G101400"
1.29749653574763e-232,0.636969439926896,0.287,0.162,4.25747538274869e-228,"1","Potri.006G148600"
3.41054590072301e-231,0.508349120748426,0.529,0.369,1.11910242640424e-226,"1","Potri.008G084800"
3.73383183618524e-231,0.547852699039209,0.453,0.3,1.22518224040746e-226,"1","Potri.003G170800"
5.39706475334373e-231,0.505355472974055,0.497,0.338,1.77093885751468e-226,"1","Potri.001G322300"
6.22406820426813e-231,0.628221857743636,0.309,0.18,2.0423034998665e-226,"1","Potri.018G055300"
4.56013838930141e-228,0.730901809398507,0.254,0.14,1.49631820968147e-223,"1","Potri.009G004000"
4.25028701657199e-221,0.597428369184278,0.326,0.195,1.39464667874777e-216,"1","Potri.014G112400"
2.38558338048024e-220,0.438685378879631,0.62,0.465,7.82781474636983e-216,"1","Potri.002G124200"
9.05844985422653e-217,0.753666233158035,0.359,0.23,2.97234915066735e-212,"1","Potri.005G219800"
1.36074109210474e-216,0.46938366605832,0.468,0.316,4.46499974552327e-212,"1","Potri.005G044800"
1.57014451634239e-210,0.509570077560072,0.346,0.213,5.15211520147427e-206,"1","Potri.013G031300"
6.37954386821394e-208,0.603033689626113,0.274,0.157,2.09331972947704e-203,"1","Potri.008G083900"
9.42300546865085e-207,0.513980279566265,0.487,0.339,3.0919707844284e-202,"1","Potri.013G143300"
1.21387041173842e-206,0.593901312326296,0.289,0.169,3.98307298203729e-202,"1","Potri.014G158300"
2.41185794028822e-206,0.628542161109587,0.266,0.152,7.91402945946775e-202,"1","Potri.010G073400"
1.06531468046252e-205,0.65974009149469,0.67,0.546,3.49561706100166e-201,"1","Potri.005G132300"
2.79759102035741e-202,0.576712070316426,0.311,0.188,9.17973541509878e-198,"1","Potri.006G250300"
4.28374688638057e-201,0.345720649655982,0.641,0.475,1.40562586582806e-196,"1","Potri.002G093100"
1.59978901755784e-200,0.475095307485902,0.41,0.267,5.24938770331252e-196,"1","Potri.018G106800"
2.05626813573284e-196,0.69786945068023,0.268,0.158,6.74723263378018e-192,"1","Potri.002G026800"
1.22572667696171e-195,0.590322995449791,0.275,0.161,4.02197694511447e-191,"1","Potri.014G049700"
5.02963265295781e-193,0.490586257967321,0.266,0.154,1.65037336241504e-188,"1","Potri.002G111900"
1.04081579154779e-192,0.700483180014228,0.258,0.151,3.41522885680576e-188,"1","Potri.001G028200"
3.72470799708575e-191,0.464566480457746,0.471,0.327,1.22218843508375e-186,"1","Potri.008G126600"
2.24905422173606e-187,0.583898193854213,0.267,0.156,7.37982161778254e-183,"1","Potri.001G278900"
4.0122661541811e-187,0.588583916468352,0.261,0.152,1.31654489317144e-182,"1","Potri.002G013700"
2.08549694167262e-184,0.673308830020533,0.376,0.253,6.84314111471038e-180,"1","Potri.002G043100"
2.32707425511852e-179,0.516164867594597,0.35,0.225,7.63582875332041e-175,"1","Potri.008G084400"
2.99731768430246e-178,0.639127551334991,0.336,0.22,9.83509851750167e-174,"1","Potri.003G195500"
1.53622211666557e-177,0.508034210398588,0.309,0.191,5.04080563141475e-173,"1","Potri.001G180100"
1.95187872470506e-175,0.4302166868881,0.496,0.352,6.4046996593747e-171,"1","Potri.014G049300"
9.76710502530799e-175,0.757859723402499,0.274,0.17,3.20488017195431e-170,"1","Potri.001G167900"
5.14492111632815e-172,0.517216505178735,0.302,0.188,1.68820296590075e-167,"1","Potri.011G138400"
1.04673411791615e-166,0.463192742291098,0.374,0.249,3.43464866111827e-162,"1","Potri.002G098600"
1.60952880385107e-166,0.531605183830068,0.273,0.166,5.28134686407651e-162,"1","Potri.016G092100"
4.74639961439112e-165,0.51224801753473,0.282,0.173,1.55743610547016e-160,"1","Potri.007G014300"
4.09116326116106e-164,0.54393459075138,0.28,0.173,1.34243340088478e-159,"1","Potri.009G058600"
2.96201647342018e-162,0.485317111567803,0.331,0.213,9.71926465423363e-158,"1","Potri.002G194000"
1.42678274205749e-158,0.31500273163093,0.681,0.543,4.68170221151324e-154,"1","Potri.009G085100"
3.18433785391755e-156,0.298279989522657,0.307,0.193,1.04487678000596e-151,"1","Potri.001G094700"
9.23852873646598e-154,0.323591265729685,0.655,0.53,3.03143843429658e-149,"1","Potri.009G112500"
2.17621775596424e-151,0.36836672904431,0.555,0.417,7.14082332264547e-147,"1","Potri.018G030700"
2.47967754444825e-147,0.388094424074627,0.456,0.325,8.13656592659803e-143,"1","Potri.006G113300"
1.3490551352746e-146,0.283519805470021,0.846,0.744,4.42665461537654e-142,"1","Potri.004G015300"
1.44199280547572e-144,0.447742699848022,0.266,0.165,4.73161099260747e-140,"1","Potri.018G009100"
1.2995050880028e-142,0.4273366050597,0.327,0.215,4.26406604526358e-138,"1","Potri.003G220400"
8.51801634023002e-141,0.411797250158126,0.501,0.373,2.79501670171968e-136,"1","Potri.002G009000"
1.84533411127197e-140,0.476009338543053,0.286,0.183,6.05509481931673e-136,"1","Potri.015G095500"
6.55738365632392e-139,0.429474016526706,0.291,0.187,2.15167429914957e-134,"1","Potri.007G031000"
6.12454865312143e-137,0.437400614208696,0.278,0.177,2.00964814954873e-132,"1","Potri.005G162100"
1.90685098687552e-136,0.347435006564495,0.493,0.36,6.25695014323463e-132,"1","Potri.006G063000"
1.93780393256603e-135,0.455301220958552,0.276,0.177,6.35851604392892e-131,"1","Potri.005G180500"
5.85174318918703e-135,0.352559450670179,0.492,0.361,1.92013249266794e-130,"1","Potri.004G168500"
5.54686360107695e-133,0.43972224208696,0.3,0.196,1.82009235342138e-128,"1","Potri.001G004500"
8.50653732953122e-132,0.356409520347948,0.466,0.342,2.79125009393908e-127,"1","Potri.004G190900"
3.17804790339491e-130,0.336743907306353,0.424,0.3,1.04281285854097e-125,"1","Potri.006G192000"
3.21112097661948e-125,0.417861105253804,0.282,0.184,1.05366512605815e-120,"1","Potri.018G055700"
7.31506989095008e-125,0.388278460387425,0.331,0.224,2.40029388331745e-120,"1","Potri.004G082200"
1.08017373674178e-123,0.421542201391309,0.264,0.17,3.54437408237079e-119,"1","Potri.002G192500"
1.37453375620928e-121,0.41204486889175,0.283,0.186,4.51025761424951e-117,"1","Potri.013G158400"
1.74361422155907e-121,0.378247917553684,0.376,0.265,5.72132134520179e-117,"1","Potri.014G091200"
1.13061178552822e-116,0.324160006817891,0.468,0.345,3.70987645185374e-112,"1","Potri.017G061900"
1.53757029348639e-116,0.356335175550984,0.341,0.236,5.0452294040169e-112,"1","Potri.016G023800"
4.46896865406915e-116,0.296094573454184,0.636,0.517,1.46640268445971e-111,"1","Potri.009G015400"
4.39217804945198e-113,0.395149986543335,0.267,0.176,1.44120538336668e-108,"1","Potri.007G028500"
4.90970686630145e-112,0.320366145728963,0.522,0.403,1.6110221140395e-107,"1","Potri.009G078100"
1.16687106700691e-110,0.280509500904496,0.573,0.444,3.82885403216978e-106,"1","Potri.009G062200"
1.38732969684002e-110,0.349815191582526,0.339,0.235,4.55224493424115e-106,"1","Potri.011G096300"
8.88542144460089e-109,0.372297875031168,0.293,0.198,2.91557333861689e-104,"1","Potri.008G189900"
4.15511267707118e-108,0.367335888410786,0.271,0.181,1.36341712272737e-103,"1","Potri.005G226100"
2.39462385635283e-106,0.360678107063509,0.302,0.207,7.85747925985055e-102,"1","Potri.019G066600"
9.85181825279251e-105,0.297386742141064,0.472,0.353,3.23267712328881e-100,"1","Potri.009G007800"
1.18310328252638e-103,0.372214356154131,0.257,0.171,3.8821168009538e-99,"1","Potri.015G008100"
